conversation_id_str;created_at;favorite_count;Label;;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;
1,89924E+18;Mon Mar 10 23:13:43 +0000 2025;258;Positif;436;Program MBG Tetap Jalan Selama Ramadan dengan Penyesuaian Khusus #MakanBergiziGratisRamadhan https://t.co/yQhjDt7RMW;1,89924E+18;https://pbs.twimg.com/media/GltyOAebMAA51tK.jpg;;in;Penajam Paser Utara;0;242;245;https://x.com/KotaNusantara/status/1899237260329148700;922669790;KotaNusantara;
1,90518E+18;Thu Mar 27 08:30:40 +0000 2025;9085;Netral;437;?Spot Recharge Energy? Tersedia makanan dan minuman buka puasa untuk teman-teman yang ikut turun kejalan hari ini. @barengwarga #CabutUUTNI #TolakUUTNI https://t.co/EM9mJ2jaW8;1,90518E+18;https://pbs.twimg.com/media/GnCLH-waoAAixhc.jpg;;in;;61;183;4656;https://x.com/nctzenhumanity/status/1905175626010542338;1,57799E+18;nctzenhumanity;
1,90634E+18;Sun Mar 30 13:41:10 +0000 2025;0;Netral;438;Tokoh Agama Papua mendukung Program Makan Bergizi Gratis untuk anak-anak Pelajar Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang pakyandrisusanto https://t.co/4fpEpbi8Uy;1,90634E+18;https://pbs.twimg.com/media/GnSu9VgbkAAdzWI.jpg;;in;Cruising on a cloud;0;0;0;https://x.com/jay_amour/status/1906340928765464777;134635640;jay_amour;
1,90619E+18;Sun Mar 30 03:25:37 +0000 2025;1;Positif;439;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/nU65pnNnmB;1,90619E+18;https://pbs.twimg.com/media/GnQiFbDbMAArnjk.jpg;;in;East Nusa Tenggara, Indonesia;0;0;0;https://x.com/rikywolf444/status/1906186021995438176;1,56319E+18;rikywolf444;
1,90618E+18;Sun Mar 30 03:13:10 +0000 2025;0;Positif;440;Makan Bergizi Gratis Untuk Masa Depan Yang Cerah #makanbergizigratis #papua #anakbangsa https://t.co/VCu1hdxVOS;1,90618E+18;https://pbs.twimg.com/ext_tw_video_thumb/1906182781954375681/pu/img/33wuNcrKL88apmTd.jpg;;in;;0;0;0;https://x.com/LumbungPolitik/status/1906182888757846232;1,86632E+18;LumbungPolitik;
1,90633E+18;Sun Mar 30 12:47:07 +0000 2025;1;Positif;441;Tokoh Adat mendukung Program Makan Bergizi Gratis (MBG) #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/iflV5xytnx;1,90633E+18;https://pbs.twimg.com/media/GnSimaSbwAA6ZQD.jpg;;in;;0;0;0;https://x.com/FitriAulia92_/status/1906327325953974763;1,35694E+18;FitriAulia92_;
1,90019E+18;Thu Mar 13 14:33:15 +0000 2025;1395;Negatif;442;Makan Bergizi Gratis vs Jalan Bagus Gratis. Kamu pilih yang mana...? https://t.co/CS4oXtmxek;1,90019E+18;https://pbs.twimg.com/ext_tw_video_thumb/1900193347916226563/pu/img/s9-r4iZv2noJpGTW.jpg;;in;;18;102;577;https://x.com/MarahIchsan/status/1900193444422922438;7,97761E+17;MarahIchsan;
1,90619E+18;Sun Mar 30 03:57:21 +0000 2025;0;Netral;443;Tahukah Kamu? Program Makan Bergizi Gratis bantu tingkatkan kecerdasan dan gizi anak-anak di Indonesia! Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/LQLGK2ug9U;1,90619E+18;;;in;jakarta;0;1;0;https://x.com/wajah_baruitu/status/1906194006658167147;1,56285E+18;wajah_baruitu;
1,90637E+18;Sun Mar 30 15:49:26 +0000 2025;0;Positif;444;Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia;1,90637E+18;;;in;;0;0;0;https://x.com/rezareva_reza/status/1906373210373070902;1,83676E+18;rezareva_reza;
1,90623E+18;Sun Mar 30 06:05:56 +0000 2025;0;Positif;445;Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/qPj8TipuTN;1,90623E+18;https://pbs.twimg.com/ext_tw_video_thumb/1906226330313850880/pu/img/gbN92-PSGOtInlIt.jpg;;in;;0;0;0;https://x.com/Mel612Bangka/status/1906226366581743695;1,7254E+18;Mel612Bangka;
1,90623E+18;Sun Mar 30 06:37:33 +0000 2025;0;Positif;446;Program Makan bergizi Gratis Memberikan Asupan Bergizi Untuk Masa Depan Yang Lebih Sehat Cerdas dan Produktif #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/DsWkU7eCeJ;1,90623E+18;https://pbs.twimg.com/media/GnRN5jTaIAAVdW-.jpg;;in;JAKARTA;0;0;0;https://x.com/abibahagia/status/1906234321448436135;1508852330;abibahagia;
1,90629E+18;Sun Mar 30 10:29:32 +0000 2025;1;Positif;447;Setiap anak berhak tumbuh sehat dan cerdas! Program Makan Bergizi Gratis hadir untuk masa depan Indonesia. ????? #GiziUntukSemua #SehatBersama https://t.co/Kw3XuNLSfI;1,90629E+18;https://pbs.twimg.com/media/GnSCsP1bsAAgP0x.png;;in;Jakarta Capital Region;0;1;0;https://x.com/MelatiLela/status/1906292705573142606;1,38576E+18;MelatiLela;
1,9063E+18;Sun Mar 30 11:05:12 +0000 2025;1;Negatif;448;woaahhh bener aja makan bergizi gratis lebih penting daripada pendidikan;1,9063E+18;;;in;;0;0;0;https://x.com/jidantuiter/status/1906301680775561359;1,7537E+18;jidantuiter;
1,90641E+18;Sun Mar 30 18:27:30 +0000 2025;0;Netral;449;Hal baik tetap kita dukung cth: #MBG (Makan Bergizi Gratis) sebagai upy memastikan gizi ank terpenuhi tapi eksekusinya hrs didesentralisasi. Sekolah lebih phm kebutuhan spesifik muridnya dari menu lokal hingga budaya mkn dgn dana yg transparan dari negara. #DapurSekolahMandiri;1,90641E+18;;;in;Sidoarjo, Surabaya;0;0;0;https://x.com/ammarindo/status/1906412988221059329;55822519;ammarindo;
1,90619E+18;Sun Mar 30 03:34:24 +0000 2025;0;Positif;450;Program Makan Bergizi Gratis (MBG) memberikan asupan gizi yang dibutuhkan bagi masyarakat Indonesia terutama anak-anak untuk mendukung masa depan yang sehat cerdas dan produktif. #MakanBergiziGratis #MBG https://t.co/H7qdqmN6i4;1,90619E+18;https://pbs.twimg.com/media/GnQkGHrWsAAOVkB.jpg;;in;Namba, Japan;0;0;0;https://x.com/ravidnath/status/1906188232053690729;1366085646;ravidnath;
1,90618E+18;Sun Mar 30 03:11:35 +0000 2025;0;Negatif;451;Manfaat Makan Bergizi Gratis #papua #opm #kstp #kekejaman #knpb https://t.co/xCkHLBSpoI;1,90618E+18;https://pbs.twimg.com/media/GnQe3tebsAAtGZn.jpg;;in;;0;0;0;https://x.com/LumbungPolitik/status/1906182489024196841;1,86632E+18;LumbungPolitik;
1,90625E+18;Sun Mar 30 07:42:58 +0000 2025;0;Positif;452;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/VTtRqwv3EV;1,90625E+18;;;in;??? .. closed ??;0;1;0;https://x.com/OfGeals/status/1906250784838148604;256994318;OfGeals;
1,90624E+18;Sun Mar 30 06:40:42 +0000 2025;1;Positif;453;Makan Bergizi Gratis untuk Tingkatkan Kualitas Gizi Anak Indonesia #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/gvgBP7qQTH;1,90624E+18;https://pbs.twimg.com/media/GnROutNagAAgNdN.jpg;;in;Palembang, South Sumatra;1;3;0;https://x.com/HantamanHijau/status/1906235115493044424;1,56809E+18;HantamanHijau;
1,90631E+18;Sun Mar 30 11:52:33 +0000 2025;1;Positif;454;Bantu anak-anak Papua tumbuh dengan senyum! Program makan bergizi gratis bukan sekadar bantuan tapi investasi untuk masa depan yang lebih baik. https://t.co/ntw645wctk;1,90631E+18;https://pbs.twimg.com/media/GnSWF8eaYAAGJuS.jpg;;in;;0;0;0;https://x.com/Nan4_ecia/status/1906313594205331806;1,75399E+18;Nan4_ecia;
1,90649E+18;Sun Mar 30 23:23:20 +0000 2025;0;Positif;455; Dukungan penuh dari Lembaga Masyarakat Adat Papua Barat Daya untuk program makan bergizi gratis. Ayo bangun #GenerasiPapuaTumbuhSehat! https://t.co/1mioZi0iYV;1,90649E+18;https://pbs.twimg.com/media/GnU0NwGaEAA9VNR.jpg;;in;;0;0;0;https://x.com/rseocita/status/1906487438845087938;1925761711;rseocita;
1,90634E+18;Sun Mar 30 13:40:54 +0000 2025;0;Positif;456;Tokoh Adat Papua mendukung Program Makan Bergizi Gratis untuk anak-anak Pelajar Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang pakyandrisusanto https://t.co/iH28TLxZIb;1,90634E+18;https://pbs.twimg.com/media/GnSu1tia8AAWJGB.jpg;;in;Cruising on a cloud;0;0;0;https://x.com/jay_amour/status/1906340862977884302;134635640;jay_amour;
1,90623E+18;Sun Mar 30 06:04:47 +0000 2025;0;Positif;457;Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/FWDC7FfEIg;1,90623E+18;https://pbs.twimg.com/media/GnRGg6ebIAAT48j.jpg;;in;;0;0;0;https://x.com/Mel612Bangka/status/1906226075891552531;1,7254E+18;Mel612Bangka;
1,90618E+18;Sun Mar 30 03:13:21 +0000 2025;0;Positif;458;Makanan bergizi = masa depan cemerlang! Dukung Program Makan Bergizi Gratis untuk anak-anak Indonesia! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/AGFQCmHYnT;1,90618E+18;https://pbs.twimg.com/media/GnQfDG6bcAILKS2.jpg;;in;jakarta;6;1;0;https://x.com/wajah_baruitu/status/1906182935101014246;1,56285E+18;wajah_baruitu;
1,90619E+18;Sun Mar 30 03:47:50 +0000 2025;0;Positif;459;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/aO0mwUVzOV;1,90619E+18;https://pbs.twimg.com/media/GnQnKyHbsAARzEA.jpg;;in;Sumatera Utara, Indonesia;0;0;0;https://x.com/Kamto97182089/status/1906191612096507916;1,56444E+18;Kamto97182089;
1,90649E+18;Sun Mar 30 23:33:16 +0000 2025;0;Netral;460; Makan bergizi gratis dan dukungan adat formula sukses untuk #GenerasiPapuaTumbuhSehat dari Papua Barat Daya. https://t.co/jHCa6ZD49c;1,90649E+18;https://pbs.twimg.com/media/GnU2fUeawAA_mBN.jpg;;in;;0;0;0;https://x.com/arcgentina/status/1906489938826412156;9,34887E+17;arcgentina;
1,90634E+18;Sun Mar 30 13:33:51 +0000 2025;0;Netral;461;Program Makan Bergizi Gratis sangat bermanfaat untuk anak-anak pelajar di pedalaman papua Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang https://t.co/K6CTYxKqMF;1,90634E+18;https://pbs.twimg.com/ext_tw_video_thumb/1906338942049542144/pu/img/T4SS4VoPYDUePmWy.jpg;;in;Bogorraincity?;0;0;0;https://x.com/ErlandoFauzi/status/1906339087394684957;215612190;ErlandoFauzi;
1,90624E+18;Sun Mar 30 06:58:13 +0000 2025;1;Positif;462;Program Makan Bergizi Gratis meningkatkan kecerdasan gizi dan kesejahteraan anak Indonesia. #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/k65rinFddI;1,90624E+18;https://pbs.twimg.com/media/GnRSvXgaAAAnwJZ.jpg;;in;Kota Solok, Sumatera Barat;0;0;0;https://x.com/CinduaMato9/status/1906239524038115682;1,52494E+18;CinduaMato9;
1,90649E+18;Sun Mar 30 23:15:03 +0000 2025;3111;Negatif;463;SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI ? Masih banyak salah seperti pendirian Danantara ? Acap berkata kasar dan mengucapkan Ndasmu Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis Oke;1,90649E+18;;;in;;86;60;1363;https://x.com/keharyapatihan/status/1906485352518586669;345252211;keharyapatihan;
1,90619E+18;Sun Mar 30 03:26:01 +0000 2025;0;Positif;464;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/QlNfRmQgZV;1,90619E+18;https://pbs.twimg.com/media/GnQiLFxbAAAWeIt.jpg;;in;Provinsi Kalimantan Utara;0;0;0;https://x.com/Inocantiksekali/status/1906186123086610826;1,54141E+18;Inocantiksekali;
1,90628E+18;Sun Mar 30 09:35:04 +0000 2025;0;Positif;465;Program makan bergizi gratis untuk meningkatkan kesejahteraan masyarakat ???? #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/z2TCf22eXM;1,90628E+18;https://pbs.twimg.com/media/GnR2pIyawAAuZKP.jpg;;in;Aceh, Indonesia;0;0;0;https://x.com/_pritynica/status/1906278997010641360;1970261042;_pritynica;
1,90555E+18;Fri Mar 28 09:18:47 +0000 2025;643;Negatif;466;Program makan gratis yang bikin orang gak bisa makan... https://t.co/S0xjoNTpWq;1,90555E+18;https://pbs.twimg.com/media/GnHfvLBaEAERT3t.jpg;;in;;13;96;204;https://x.com/ekokuntadhi1/status/1905550121418588678;1,6138E+18;ekokuntadhi1;
1,9061E+18;Sat Mar 29 21:29:06 +0000 2025;0;Negatif;467;Nasi segitu lauk ikan sekecil itu. Ini woi yang kudu lo bagi makan bergizi gratis mah @prabowo Anak sekolah harusnya lo buat bapak mereka dapat gaji layak bukan UMR biar kebutuhan tercukup maksimal dari rumah. Btw sahur apa nih prabs? Enak yaa? Engga ikan sekecil ini kan?;1,9061E+18;;;in;Indonesia;0;0;0;https://x.com/rrnyarrii/status/1906096301353435195;1,0985E+18;rrnyarrii;
1,90468E+18;Tue Mar 25 23:38:13 +0000 2025;1235;Negatif;468;Dengan menyajikan makanan ultra-olahan kepada anak-anak MBG telah menjadi Makan Berbahaya Gratis. Anak-anak itu seperti diajari menu bergizi itu adalah biskuit roti sosis sereal manis hingga minuman berperisa susu. @hariankompas https://t.co/UhrXGazIyA;1,90468E+18;;;in;Kizuki-3 Chome;15;22;786;https://x.com/aik_arif/status/1904679244317548851;218665104;aik_arif;
1,90623E+18;Sun Mar 30 06:17:42 +0000 2025;0;Positif;469;Lebih dari 3 juta anak telah menerima program Makan Bergizi Gratis (MBG). Presiden Prabowo menargetkan 82 9 juta menerima manfaat MBG pada akhir tahun 2025. #MakanBergiziGratis #IndonesiaSehat https://t.co/moZJ7JJ739;1,90623E+18;https://pbs.twimg.com/media/GnRJeUbWsAAnsCW.jpg;;in;Banten, Indonesia;0;0;0;https://x.com/dinosartos/status/1906229329849143493;2506280550;dinosartos;
1,90631E+18;Sun Mar 30 11:49:35 +0000 2025;0;Negatif;470;Polemik MBG (Makan Bergizi Gratis) yang serba gelap dan tidak transparan.. https://t.co/1kjOJ7sKDj;1,90631E+18;;;in;;0;0;0;https://x.com/violettapadma/status/1906312848705479104;8,16986E+17;violettapadma;
1,90637E+18;Sun Mar 30 15:49:46 +0000 2025;0;Positif;471;Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia;1,90637E+18;;;in;;0;0;0;https://x.com/rezareva_reza/status/1906373292744962059;1,83676E+18;rezareva_reza;
1,90564E+18;Fri Mar 28 15:22:34 +0000 2025;64;Positif;472;Presiden Prabowo Sebut Banyak Pemimpin Dunia Ingin Mencontoh Makan Bergizi Gratis https://t.co/UUjPFP0tCU;1,90564E+18;;;in;Indonesia;14;164;7;https://x.com/KompasTV/status/1905641674145190106;71436318;KompasTV;
1,90631E+18;Sun Mar 30 11:53:56 +0000 2025;1;Positif;473;Mari bersama dukung program makan bergizi gratis untuk anak-anak Papua. Satu langkah kecil dari kita perubahan besar bagi mereka! https://t.co/0ySWA5o3dN;1,90631E+18;https://pbs.twimg.com/media/GnSWYr8bcAAlTmv.jpg;;in;;0;0;0;https://x.com/Nan4_ecia/status/1906313943313957149;1,75399E+18;Nan4_ecia;
1,9048E+18;Wed Mar 26 07:52:01 +0000 2025;1422;Negatif;474;program MBG (makan bergizi gratis) ? program NKG (nonton konser gratis) ? https://t.co/ZcW8XqWXPH;1,9048E+18;https://pbs.twimg.com/media/Gm84sbCakAAtx6B.jpg;;in;21+ rps;76;42;409;https://x.com/maedaengg/status/1904803511659094473;3085987054;maedaengg;
1,90192E+18;Tue Mar 18 08:57:38 +0000 2025;223;Negatif;475;IMAJINER Boss BEI - Prabowo Boss BEI : IHSG ambruk Pak!! Apa solusinya?? Prabowo: Makan Bergizi Gratis!! https://t.co/60HeFzp7SJ;1,90192E+18;https://pbs.twimg.com/media/GmT6_s4bIAAkIdH.jpg;;in;Jakarta Capital Region;3;42;63;https://x.com/Duren___/status/1901920921910415488;1,50161E+18;Duren___;
1,90628E+18;Sun Mar 30 09:34:38 +0000 2025;0;Netral;476;Makan bergizi gratis untuk anak bangsa???? #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/qbC1QtEU6l;1,90628E+18;https://pbs.twimg.com/media/GnR2iq0asAAWdkG.jpg;;in;Aceh, Indonesia;0;0;0;https://x.com/_pritynica/status/1906278888327757970;1970261042;_pritynica;
1,90634E+18;Sun Mar 30 13:41:14 +0000 2025;0;Positif;477;Tokoh Agama Papua mendukung Program Makan Bergizi Gratis untuk anak-anak Pelajar Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang pakyandrisusanto https://t.co/vq4dZeERO9;1,90634E+18;https://pbs.twimg.com/media/GnSu-_fbwAAQa0o.jpg;;in;Bogorraincity?;0;0;0;https://x.com/ErlandoFauzi/status/1906340946297704492;215612190;ErlandoFauzi;
1,90618E+18;Sun Mar 30 02:50:00 +0000 2025;95;Netral;478;Presiden Prabowo Cerita Banyak Ditelepon Pemimpin Dunia Tanya Program Makan Bergizi Gratis https://t.co/6MW54mkG3A;1,90618E+18;;;in;Indonesia;35;241;15;https://x.com/KompasTV/status/1906177058096492828;71436318;KompasTV;
1,90619E+18;Sun Mar 30 03:41:15 +0000 2025;0;Positif;481;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/BGU64gn6kb;1,90619E+18;https://pbs.twimg.com/media/GnQlqVBb0AAfiUC.jpg;;in;Bengkulu, Indonesia;0;0;0;https://x.com/sindiaulianii/status/1906189955703169047;1,56969E+18;sindiaulianii;
1,89601E+18;Sun Mar 02 01:21:58 +0000 2025;520;Negatif;482; Kata Hasim Makan Bergizi Gratis (MBG) itu dua kali sehari.... Jangankan dua kali justru masih banyak sekolah yg belum ngerasain MBG hingga detik ini! Wakakkakakakakakaak..... Omon Omon! #Ngik https://t.co/wcDFlyavpW;1,89601E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895402403735666688/pu/img/MYYpd8Z5iEWv8dc0.jpg;;in;Indonesia;18;113;209;https://x.com/HumorJonTampan/status/1896008045001601526;257090687;HumorJonTampan;
1,90622E+18;Sun Mar 30 05:35:31 +0000 2025;1;Positif;483;Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/joEb0QCRNF;1,90622E+18;https://pbs.twimg.com/media/GnQ_0TdXgAAyZef.jpg;;in;Banten, Indonesia;0;0;0;https://x.com/restifuzy/status/1906218713289765066;714232837;restifuzy;
1,90628E+18;Sun Mar 30 09:26:04 +0000 2025;1;Negatif;484;Pertanyaan pemimpin dunia mungkin kenapa makan bergizi gratis tak bertambah banyaknya Bahkan yg sudah ada menunya merosot terus;1,90628E+18;;;in;Bali, Indonesia;0;0;0;https://x.com/BatukaruLereng/status/1906276731712860455;4694497610;BatukaruLereng;
1,90615E+18;Sun Mar 30 00:56:04 +0000 2025;1;Positif;485;Program Makan Bergizi Gratis (MBG) yang diinisiasi oleh Presiden Prabowo merupakan langkah positif dalam mengatasi masalah kekurangan gizi anak-anak di Indonesia khususnya di bagian Timur #MBG #PAPUA #PRESIDEN #INDONESIA #PRABOWO #BBWomenInMusic Jokowi https://t.co/SBmSQENZpI;1,90615E+18;https://pbs.twimg.com/media/GnP_15IbAAAAcKX.jpg;;in;;0;0;0;https://x.com/DintarSyahdu/status/1906148384748314699;1,60373E+18;DintarSyahdu;
1,90568E+18;Fri Mar 28 17:57:41 +0000 2025;159;Positif;486;masih banyak jutaan Ibu-ibu Indonesia yang sangat bersyukur dgn Subsidi dari Negara Makan Siang Bergizi Gratis dari Pemerintah. kalian hanya ibu2 yang sangat eksklusive.;1,90568E+18;;;in;somewhere;7;98;39;https://x.com/aewin86/status/1905680707177119983;119691957;aewin86;
1,90648E+18;Sun Mar 30 23:10:56 +0000 2025;0;Positif;487; Makan bergizi gratis didukung oleh adat Papua Barat Daya untuk tumbuh kembang optimal anak. #GenerasiPapuaTumbuhSehat menjanjikan! https://t.co/PXvIZA5796;1,90648E+18;https://pbs.twimg.com/media/GnUxYF1agAAtzJZ.jpg;;in;;0;0;0;https://x.com/Yunisyaahhh33/status/1906484314960973865;1,28934E+18;Yunisyaahhh33;
1,89924E+18;Mon Mar 10 23:17:12 +0000 2025;494;Netral;489;Kado Ulang Tahun Termanis Melalui Cek Kesehatan Gratis #SehatBarengCKG https://t.co/5zK5hYXh4p;1,89924E+18;https://pbs.twimg.com/media/GltzA_2boAAgSpj.jpg;;in;Penajam Paser Utara;0;446;444;https://x.com/KotaNusantara/status/1899238136401793313;922669790;KotaNusantara;
1,90516E+18;Thu Mar 27 07:16:12 +0000 2025;1;Positif;490;Program makan bergizi gratis memiliki dampak positif terhadap perekonomian Indonesia #MakanBergiziGratis #MBGTingkatkanKesejahteraan #DukungMBG https://t.co/F0MVkFCgjd;1,90516E+18;https://pbs.twimg.com/ext_tw_video_thumb/1905156843380600832/pu/img/HcLJZITPiLiLvHYj.jpg;;in;Aceh Barat, Nangro Aceh Daruss;0;0;0;https://x.com/AlamINDKu/status/1905156887844356527;1,3188E+18;AlamINDKu;
1,90637E+18;Sun Mar 30 15:49:52 +0000 2025;0;Positif;492;Makan Bergizi Gratis sangat penting untuk #PenuhiGiziIndonesia;1,90637E+18;;;in;;0;0;0;https://x.com/rezareva_reza/status/1906373319580115160;1,83676E+18;rezareva_reza;
1,90328E+18;Sat Mar 22 02:40:52 +0000 2025;271;Positif;493;AMAZING!!! Dulu Indonesia belajar dan study banding ttg Makan Bergizi Gratis (MBG) ke luar negeri mulai dari Swedia hingga ke Brazil... Sekarang banyak pemimpin dunia di luar negeri sana ingin belajar MBG di Indonesia! Wakakkakakakakakkakak... Kalian percaya?? #Ngik https://t.co/Sbrtgza1Qp;1,90328E+18;https://pbs.twimg.com/media/GmnLHlMaEAE6Jy3.jpg;;in;Indonesia;17;131;81;https://x.com/HumorJonTampan/status/1903275656303218781;257090687;HumorJonTampan;
1,90648E+18;Sun Mar 30 22:54:13 +0000 2025;1;Negatif;494;SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian Danantara ¥¥? Acap berkata kasar dan mengucapkan Ndasmuu Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis ;1,90648E+18;;;in;;0;1;0;https://x.com/orleanotes/status/1906480109873422473;1,66501E+18;orleanotes;
1,90619E+18;Sun Mar 30 03:48:43 +0000 2025;0;Positif;495;Ayo kita pertahankan dukungan buat Makan Bergizi Gratis ini pasti bantu banyak orang #PapuaDukungMBG https://t.co/ZUr7Nc6WUf;1,90619E+18;https://pbs.twimg.com/media/GnQnXR6aEAAVl5n.jpg;;in;1997;0;0;0;https://x.com/Rosmne/status/1906191835195654195;7,26088E+17;Rosmne;
1,9064E+18;Sun Mar 30 17:29:01 +0000 2025;0;Negatif;496;Inilah kenapa sasaran penguasa makan bergizi gratis bukan PENDIDIKAN GRATIS karena yang di atas ga mau masyarakat kita berpikir kritis!;1,9064E+18;;;in;isfp;0;0;0;https://x.com/tsanshiney/status/1906398270328586251;1,88444E+18;tsanshiney;
1,90649E+18;Sun Mar 30 23:33:31 +0000 2025;0;Positif;497; Dari adat untuk masa depan: Masyarakat Adat Papua Barat Daya dukung makan bergizi gratis. #GenerasiPapuaTumbuhSehat https://t.co/LqmspI5IBd;1,90649E+18;https://pbs.twimg.com/media/GnU2i7IaIAAtSRZ.jpg;;in;97L ;0;0;0;https://x.com/usnicorns/status/1906489999476080670;7,63785E+17;usnicorns;
1,90646E+18;Sun Mar 30 21:43:04 +0000 2025;0;Netral;500;Pemimpin serawak gak mau belajar bikin makan bergizi gratis juga?;1,90646E+18;;;in;[BEKASI(H)];0;0;0;https://x.com/MRifkyIlyas/status/1906462206121881960;122558112;MRifkyIlyas;
1,90634E+18;Sun Mar 30 13:33:54 +0000 2025;0;Positif;501;Sungguh luar biasa Kebahagiaan anak-anak pelajar di Papua menerima makan bergizi gratis Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang https://t.co/xUMKJniafC;1,90634E+18;https://pbs.twimg.com/media/GnStTu4bsAApSRC.jpg;;in;Bogorraincity?;0;0;0;https://x.com/ErlandoFauzi/status/1906339103362433456;215612190;ErlandoFauzi;
1,90635E+18;Sun Mar 30 14:01:16 +0000 2025;0;Netral;502;Makan Bergizi Gratis #makanbergizigratis #papua #anakbangsa https://t.co/j8uEDCaH83;1,90635E+18;https://pbs.twimg.com/ext_tw_video_thumb/1906345925729304576/pu/img/Ho1FqS2KKtdy7qUQ.jpg;;in;;0;0;0;https://x.com/LumbungPolitik/status/1906345989272907982;1,86632E+18;LumbungPolitik;
